2016-09-26 17:26:16,0,0,0,0
2016-09-26 17:24:57,0,0,0,0
2016-09-26 17:24:12,0,0,0,0
2016-09-26 17:23:27,0,0,0,0
2016-09-26 17:22:42,0,0,0,0
2016-09-26 17:21:57,0,0,0,0
2016-09-26 17:21:12,0,0,0,0
2016-09-26 17:20:27,0,0,0,0
2016-09-26 17:19:42,0,0,0,0
2016-09-26 17:18:57,0,0,0,0
2016-09-26 17:13:23,0,0,0,0
2016-09-26 17:12:38,0,0,0,0
2016-09-26 17:11:53,0,0,0,0
2016-09-26 17:11:08,0,0,0,0
2016-09-26 17:10:23,0,0,0,0
2016-09-26 17:09:38,0,0,0,0
2016-09-26 17:08:53,0,0,0,0
2016-09-11 15:51:12,28,77,77,0
2016-09-11 15:51:09,27,77,77,0
2016-09-11 15:51:06,27,77,77,0
2016-09-11 15:51:01,27,77,77,0
2016-09-11 15:50:58,28,77,77,0
2016-09-11 15:50:55,27,77,77,0
2016-09-11 15:50:52,27,77,77,0
2016-09-11 15:50:46,28,77,77,0
2016-09-11 15:50:44,27,77,77,0
2016-09-11 15:50:41,27,77,77,0
2016-09-11 15:50:38,27,78,77,0
2016-09-11 15:50:35,27,78,77,0
2016-09-11 15:50:32,27,78,77,0
2016-09-11 15:50:29,27,78,77,0
2016-09-11 15:50:26,28,78,77,0
2016-09-11 15:50:23,28,78,77,0
2016-09-11 15:50:20,27,77,77,0
2016-09-11 15:50:17,28,77,77,0
2016-09-11 15:50:14,27,78,77,0
2016-09-11 15:50:11,28,78,77,0
2016-09-11 15:50:09,27,78,76,0
2016-09-11 15:50:06,27,79,77,0
2016-09-11 15:50:03,27,79,76,0
2016-09-11 15:50:00,28,79,76,0
2016-09-11 15:49:57,27,79,76,0
2016-09-11 15:49:54,27,79,76,0
2016-09-11 15:49:51,28,79,77,0
2016-09-11 15:49:48,27,79,76,0
2016-09-11 15:49:45,27,79,77,0
2016-09-11 15:49:42,27,79,76,0
2016-09-11 15:49:39,27,79,76,0
2016-09-11 15:49:36,27,79,76,0
2016-09-11 15:49:34,27,79,77,0
2016-09-11 15:49:31,27,79,76,0
2016-09-11 15:49:28,28,79,76,0
2016-09-11 15:49:25,27,79,77,0
2016-09-11 15:49:22,27,79,76,0
2016-09-11 15:49:19,27,79,76,0
2016-09-11 15:49:16,27,79,76,0
2016-09-11 15:49:13,27,79,76,0
2016-09-11 15:49:10,27,78,76,0
2016-09-11 15:49:07,28,78,76,0
2016-09-11 15:49:04,27,78,76,0
2016-09-11 15:49:01,28,78,76,0
2016-09-11 15:48:59,27,78,76,0
2016-09-11 15:48:56,27,78,76,0
2016-09-11 15:48:53,27,78,76,0
2016-09-11 15:48:50,27,78,76,0
2016-09-11 15:48:47,28,78,76,0
2016-09-11 15:48:44,27,78,76,0
2016-09-11 15:48:41,27,78,76,0
2016-09-11 15:48:38,28,78,76,0
2016-09-11 15:48:35,27,78,76,0
2016-09-11 15:48:32,27,78,76,0
2016-09-11 15:48:29,27,78,76,0
2016-09-11 15:48:26,27,78,76,0
2016-09-11 15:48:24,27,78,76,0
2016-09-11 15:48:21,28,78,76,0
2016-09-11 15:48:18,27,79,76,0
2016-09-11 15:48:15,28,79,76,0
2016-09-11 15:48:12,28,79,76,0
2016-09-11 15:48:09,27,79,76,0
2016-09-11 15:48:06,28,79,76,0
2016-09-11 15:48:03,27,79,76,0
2016-09-11 15:48:00,27,79,76,0
2016-09-11 15:47:57,28,79,76,0
2016-09-11 15:47:54,27,79,76,0
2016-09-11 15:47:49,27,79,76,0
2016-09-11 15:47:46,27,79,76,0
2016-09-11 15:47:43,28,79,76,0
2016-09-11 15:47:40,27,79,76,0
2016-09-11 15:47:35,28,79,76,0
2016-09-11 15:47:32,27,79,76,0
2016-09-11 15:47:29,27,79,76,0
2016-09-11 15:47:26,28,79,76,0
2016-09-11 15:47:23,27,79,76,0
2016-09-11 15:47:20,27,79,76,0
2016-09-11 15:47:17,27,79,76,0
2016-09-11 15:47:14,27,79,76,0
2016-09-11 15:47:11,27,79,76,0
2016-09-11 15:47:09,27,79,76,0
2016-09-11 15:47:06,27,79,76,0
2016-09-11 15:47:03,27,79,76,0
2016-09-11 15:47:00,28,79,76,0
2016-09-11 15:46:57,28,79,76,0
2016-09-11 15:46:54,28,79,76,0
2016-09-11 15:46:51,28,78,76,0
2016-09-11 15:46:48,27,78,76,0
2016-09-11 15:46:45,27,78,76,0
2016-09-11 15:46:42,27,78,76,0
2016-09-11 15:46:39,27,78,76,0
2016-09-11 15:46:34,27,77,76,0
2016-09-11 15:46:31,28,76,76,0
2016-09-11 15:46:28,28,76,76,0
2016-09-11 15:46:25,28,75,76,0
2016-09-11 15:46:22,27,74,76,0
2016-09-11 15:46:19,27,72,76,0
2016-09-11 15:46:16,27,71,76,0
2016-09-11 15:46:13,27,70,76,0
2016-09-11 15:46:10,27,70,76,0
2016-09-11 15:46:08,28,70,76,0
2016-09-11 15:46:05,27,69,76,0
2016-09-11 15:46:02,27,69,76,0
2016-09-11 15:45:59,27,69,76,0
2016-09-11 15:45:56,27,69,76,0
2016-09-11 15:45:53,27,69,76,0
2016-09-11 15:45:50,28,69,76,0
2016-09-11 15:45:47,27,69,76,0
2016-09-11 15:45:44,28,69,76,0
2016-09-11 15:45:41,27,69,76,0
2016-09-11 15:45:38,27,69,76,0
2016-09-11 15:45:35,27,69,76,0
2016-09-11 15:45:32,28,69,76,0
2016-09-11 15:45:30,27,70,76,0
2016-09-11 15:45:27,27,70,76,0
2016-09-11 15:45:24,27,70,76,0
2016-09-11 15:45:21,28,70,76,0
2016-09-11 15:45:18,27,69,76,0
2016-09-11 15:45:15,27,69,76,0
2016-09-11 15:45:12,27,70,76,0
2016-09-11 15:45:09,28,70,76,0
2016-09-11 15:45:06,27,71,76,0
2016-09-11 15:45:03,28,72,76,0
2016-09-11 15:45:00,28,74,76,0
2016-09-11 15:44:58,28,76,76,0
2016-09-11 15:44:55,28,77,76,0
2016-09-11 15:44:52,28,78,76,0
2016-09-11 15:44:49,27,79,76,0
2016-09-11 15:44:46,28,79,76,0
2016-09-11 15:44:43,28,79,76,0
2016-09-11 15:44:40,28,80,76,0
2016-09-11 15:44:37,27,80,76,0
2016-09-11 15:44:34,27,80,76,0
2016-09-11 15:44:31,27,80,76,0
2016-09-11 15:44:28,27,80,76,0
2016-09-11 15:44:25,27,80,76,0
2016-09-11 15:44:23,28,79,76,0
2016-09-11 15:44:20,28,79,76,0
2016-09-11 15:44:17,27,79,76,0
2016-09-11 15:44:14,27,79,76,0
2016-09-11 15:44:11,27,78,76,0
2016-09-11 15:44:08,27,78,76,0
2016-09-11 15:44:05,28,78,76,0
2016-09-11 15:44:02,27,79,76,0
2016-09-11 15:43:59,28,79,76,0
2016-09-11 15:43:56,27,79,76,0
2016-09-11 15:43:53,27,79,76,0
2016-09-11 15:43:50,27,80,76,0
2016-09-11 15:43:48,27,80,76,0
2016-09-11 15:43:45,27,80,76,0
2016-09-11 15:43:42,28,80,76,0
2016-09-11 15:43:39,27,80,76,0
2016-09-11 15:43:36,28,80,76,0
2016-09-11 15:43:33,27,80,76,0
2016-09-11 15:43:30,27,80,76,0
2016-09-11 15:43:25,28,80,76,0
2016-09-11 15:43:22,27,80,76,0
2016-09-11 15:43:19,27,80,76,0
2016-09-11 15:43:16,27,80,76,0
2016-09-11 15:43:10,27,80,76,0
2016-09-11 15:43:08,27,80,76,0
2016-09-11 15:43:05,27,80,76,0
2016-09-11 15:43:02,27,80,76,0
2016-09-11 15:42:59,27,80,76,0
2016-09-11 15:42:56,27,80,76,0
2016-09-11 15:42:53,27,80,76,0
2016-09-11 15:42:50,27,80,76,0
2016-09-11 15:42:45,27,80,76,0
2016-09-11 15:42:42,27,80,76,0
2016-09-11 15:42:39,27,80,76,0
2016-09-11 15:42:36,28,80,76,0
2016-09-11 15:42:33,27,80,76,0
2016-09-11 15:42:30,28,80,76,0
2016-09-11 15:42:27,27,80,76,0
2016-09-11 15:42:24,27,80,76,0
2016-09-11 15:42:21,28,80,76,0
2016-09-11 15:42:13,27,80,76,0
2016-09-11 15:42:10,27,80,76,0
2016-09-11 15:42:05,28,80,76,0
2016-09-11 15:42:02,27,80,76,0
2016-09-11 15:41:59,27,80,76,0
2016-09-11 15:41:56,28,80,76,0
2016-09-11 15:41:53,27,80,76,0
2016-09-11 15:41:50,27,80,76,0
2016-09-11 15:41:47,27,80,76,0
2016-09-11 15:41:45,27,80,76,0
2016-09-11 15:41:42,27,80,76,0
2016-09-11 15:41:39,27,80,76,0
2016-09-11 15:41:36,27,80,76,0
2016-09-11 15:41:33,27,79,76,0
2016-09-11 15:41:30,27,79,76,0
2016-09-11 15:41:25,28,79,76,0
2016-09-11 15:41:22,27,79,75,0
2016-09-11 15:41:19,27,79,76,0
2016-09-11 15:41:16,27,79,76,0
2016-09-11 15:41:13,27,79,76,0
2016-09-11 15:41:10,27,79,76,0
2016-09-11 15:41:07,28,79,75,0
2016-09-11 15:41:04,27,79,76,0
2016-09-11 15:41:01,27,79,75,0
2016-09-11 15:40:58,28,79,76,0
2016-09-11 15:40:55,27,79,75,0
2016-09-11 15:40:52,27,78,76,0
2016-09-11 15:40:50,27,78,76,0
2016-09-11 15:40:47,27,78,75,0
2016-09-11 15:40:44,27,78,75,0
2016-09-11 15:40:41,28,77,76,0
2016-09-11 15:40:38,27,77,75,0
2016-09-11 15:40:35,27,77,75,0
2016-09-11 15:40:32,27,76,75,0
2016-09-11 15:40:29,27,76,75,0
2016-09-11 15:40:26,27,75,75,0
2016-09-11 15:40:23,28,75,75,0
2016-09-11 15:40:20,28,74,75,0
2016-09-11 15:40:17,27,74,75,0
2016-09-11 15:40:15,28,74,75,0
2016-09-11 15:40:12,27,74,75,0
2016-09-11 15:40:09,27,75,75,0
2016-09-11 15:40:06,27,75,75,0
2016-09-11 15:40:03,28,75,75,0
2016-09-11 15:40:00,27,75,75,0
2016-09-11 15:39:57,27,74,75,0
2016-09-11 15:39:54,28,73,75,0
2016-09-11 15:39:51,27,73,75,0
2016-09-11 15:39:48,27,72,75,0
2016-09-11 15:39:45,28,72,75,0
2016-09-11 15:39:43,28,72,75,0
2016-09-11 15:39:40,27,72,75,0
2016-09-11 15:39:37,27,72,75,0
2016-09-11 15:39:34,27,72,75,0
2016-09-11 15:39:31,28,72,75,0
2016-09-11 15:39:28,28,72,75,0
2016-09-11 15:39:25,28,72,75,0
2016-09-11 15:39:22,27,72,75,0
2016-09-11 15:39:19,27,73,75,0
2016-09-11 15:39:16,28,73,75,0
2016-09-11 15:39:13,28,72,75,0
2016-09-11 15:39:10,28,72,75,0
2016-09-11 15:39:08,27,72,75,0
2016-09-11 15:39:05,27,72,75,0
2016-09-11 15:39:02,27,72,75,0
2016-09-11 15:38:59,27,72,75,0
2016-09-11 15:38:56,28,72,75,0
2016-09-11 15:38:53,27,72,75,0
2016-09-11 15:38:50,27,72,75,0
2016-09-11 15:38:47,27,71,75,0
2016-09-11 15:38:44,27,71,75,0
2016-09-11 15:38:41,27,71,75,0
2016-09-11 15:38:38,28,71,75,0
2016-09-11 15:38:35,27,72,75,0
2016-09-11 15:38:33,27,71,75,0
2016-09-11 15:38:30,28,71,75,0
2016-09-11 15:38:27,27,71,75,0
2016-09-11 15:38:24,27,71,75,0
2016-09-11 15:38:21,28,71,75,0
2016-09-11 15:38:18,27,71,75,0
2016-09-11 15:38:15,27,71,75,0
2016-09-11 15:38:12,27,70,75,0
2016-09-11 15:38:09,27,69,75,0
2016-09-11 15:38:06,28,68,75,0
2016-09-11 15:38:03,27,69,75,0
2016-09-11 15:38:01,27,70,75,0
2016-09-11 15:37:58,27,69,75,0
2016-09-11 15:37:55,27,70,75,0
2016-09-11 15:37:52,27,72,75,0
2016-09-11 15:37:49,27,72,75,0
2016-09-11 15:37:46,27,73,75,0
2016-09-11 15:37:43,27,74,75,0
2016-09-11 15:37:40,27,75,75,0
2016-09-11 15:37:37,27,75,75,0
2016-09-11 15:37:34,28,75,75,0
2016-09-11 15:37:31,28,75,75,0
2016-09-11 15:37:28,27,75,75,0
2016-09-11 15:37:26,28,75,75,0
2016-09-11 15:37:23,28,75,75,0
2016-09-11 15:37:20,28,74,75,0
2016-09-11 15:37:17,28,74,75,0
2016-09-11 15:37:14,27,74,75,0
2016-09-11 15:37:11,27,73,75,0
2016-09-11 15:37:08,27,73,75,0
2016-09-11 15:37:05,28,73,75,0
2016-09-11 15:37:02,27,72,75,0
2016-09-11 15:36:59,27,72,75,0
2016-09-11 15:36:57,27,71,75,0
2016-09-11 15:36:54,27,71,75,0
2016-09-11 15:36:48,28,70,75,0
2016-09-11 15:36:45,27,70,74,0
2016-09-11 15:36:42,28,70,74,0
2016-09-11 15:36:39,27,69,75,0
2016-09-11 15:36:37,27,69,74,0
2016-09-11 15:36:34,28,69,75,0
2016-09-11 15:36:31,27,69,75,0
2016-09-11 15:36:28,27,69,74,0
2016-09-11 15:36:25,28,69,75,0
2016-09-11 15:36:22,27,69,74,0
2016-09-11 15:36:19,27,68,75,0
2016-09-11 15:36:16,28,68,74,0
2016-09-11 15:36:13,28,68,74,0
2016-09-11 15:36:10,27,68,74,0
2016-09-11 15:36:07,28,68,74,0
2016-09-11 15:36:04,28,68,74,0
2016-09-11 15:36:02,28,68,74,0
2016-09-11 15:35:59,27,68,74,0
2016-09-11 15:35:56,27,68,74,0
2016-09-11 15:35:53,28,68,74,0
2016-09-11 15:35:50,27,68,74,0
2016-09-11 15:35:47,27,68,74,0
2016-09-11 15:35:44,27,68,74,0
2016-09-11 15:35:41,28,68,74,0
2016-09-11 15:35:38,27,68,74,0
2016-09-11 15:35:35,27,68,74,0
2016-09-11 15:35:32,27,68,74,0
2016-09-11 15:35:30,28,68,74,0
2016-09-11 15:35:27,28,68,74,0
2016-09-11 15:35:24,27,68,74,0
2016-09-11 15:35:21,28,68,74,0
2016-09-11 15:35:18,27,68,74,0
2016-09-11 15:35:15,27,68,74,0
2016-09-11 15:35:12,27,68,74,0
2016-09-11 15:35:09,27,68,74,0
2016-09-11 15:35:06,28,68,74,0
2016-09-11 15:35:03,27,68,74,0
2016-09-11 15:35:00,27,68,74,0
2016-09-11 15:34:58,27,68,74,0
2016-09-11 15:34:55,27,68,74,0
2016-09-11 15:34:52,28,68,74,0
2016-09-11 15:34:49,27,68,74,0
2016-09-11 15:34:46,28,68,74,0
2016-09-11 15:34:43,27,68,74,0
2016-09-11 15:34:40,27,68,74,0
2016-09-11 15:34:37,27,68,74,0
2016-09-11 15:34:34,27,68,74,0
2016-09-11 15:34:31,28,68,74,0
2016-09-11 15:34:28,27,68,74,0
2016-09-11 15:34:25,27,68,74,0
2016-09-11 15:34:22,27,68,74,0
2016-09-11 15:34:19,27,68,74,0
2016-09-11 15:34:17,28,68,74,0
2016-09-11 15:34:14,27,68,74,0
2016-09-11 15:34:11,28,68,74,0
2016-09-11 15:34:08,27,68,74,0
2016-09-11 15:34:05,28,68,74,0
2016-09-11 15:34:02,27,68,74,0
2016-09-11 15:33:59,27,68,74,0
2016-09-11 15:33:56,28,68,74,0
2016-09-11 15:33:53,27,68,74,0
2016-09-11 15:33:50,27,68,74,0
2016-09-11 15:33:47,27,69,74,0
2016-09-11 15:33:45,28,69,74,0
2016-09-11 15:33:42,27,69,74,0
2016-09-11 15:33:39,27,69,74,0
2016-09-11 15:33:36,28,69,74,0
2016-09-11 15:33:33,27,69,74,0
2016-09-11 15:33:30,28,70,74,0
2016-09-11 15:33:27,28,71,74,0
2016-09-11 15:33:24,28,73,74,0
2016-09-11 15:33:21,27,75,74,0
2016-09-11 15:33:18,27,77,74,0
2016-09-11 15:33:15,27,78,74,0
2016-09-11 15:33:13,28,79,74,0
2016-09-11 15:33:10,27,79,74,0
2016-09-11 15:33:07,28,79,74,0
2016-09-11 15:33:04,27,78,74,0
2016-09-11 15:33:01,27,78,74,0
2016-09-11 15:32:58,27,77,74,0
2016-09-11 15:32:55,27,76,74,0
2016-09-11 15:32:52,27,76,74,0
2016-09-11 15:32:49,28,76,74,0
2016-09-11 15:32:46,27,77,74,0
2016-09-11 15:32:43,27,78,74,0
2016-09-11 15:32:40,27,79,74,0
2016-09-11 15:32:38,28,79,74,0
2016-09-11 15:32:35,27,79,74,0
2016-09-11 15:32:32,28,80,74,0
2016-09-11 15:32:29,27,80,74,0
2016-09-11 15:32:26,28,80,74,0
2016-09-11 15:32:23,28,80,74,0
2016-09-11 15:32:20,27,80,74,0
2016-09-11 15:32:17,27,80,74,0
2016-09-11 15:32:14,27,80,74,0
2016-09-11 15:32:09,27,80,74,0
2016-09-11 15:32:06,27,80,74,0
2016-09-11 15:32:03,27,80,74,0
2016-09-11 15:32:00,27,80,74,0
2016-09-11 15:31:57,27,80,74,0
2016-09-11 15:31:54,27,80,74,0
2016-09-11 15:31:51,27,80,74,0
2016-09-11 15:31:48,28,80,74,0
2016-09-11 15:31:45,27,80,74,0
2016-09-11 15:31:43,27,80,74,0
2016-09-11 15:31:40,27,80,74,0
2016-09-11 15:31:37,27,80,74,0
2016-09-11 15:31:34,27,80,74,0
2016-09-11 15:31:31,27,80,74,0
2016-09-11 15:31:28,28,81,74,0
2016-09-11 15:31:25,27,81,74,0
2016-09-11 15:31:22,28,80,74,0
2016-09-11 15:31:19,27,81,74,0
2016-09-11 15:31:16,27,81,74,0
2016-09-11 15:31:13,27,81,74,0
2016-09-11 15:31:11,28,81,74,0
2016-09-11 15:31:08,28,80,74,0
2016-09-11 15:31:05,27,80,74,0
2016-09-11 15:31:02,27,80,74,0
2016-09-11 15:30:59,27,81,74,0
2016-09-11 15:30:56,27,81,74,0
2016-09-11 15:30:53,27,81,74,0
2016-09-11 15:30:50,27,81,74,0
2016-09-11 15:30:47,27,81,74,0
2016-09-11 15:30:44,27,81,74,0
2016-09-11 15:30:41,28,81,74,0
2016-09-11 15:30:39,27,81,74,0
2016-09-11 15:30:36,27,81,74,0
2016-09-11 15:30:33,27,81,74,0
2016-09-11 15:30:30,27,81,74,0
2016-09-11 15:30:27,27,81,74,0
2016-09-11 15:30:24,27,81,74,0
2016-09-11 15:30:21,27,81,74,0
2016-09-11 15:30:18,28,81,74,0
2016-09-11 15:30:15,27,81,74,0
2016-09-11 15:30:12,27,81,74,0
2016-09-11 15:30:09,27,81,74,0
2016-09-11 15:30:06,27,81,74,0
2016-09-11 15:30:04,27,81,74,0
2016-09-11 15:30:01,27,81,74,0
2016-09-11 15:29:58,27,81,74,0
2016-09-11 15:29:55,27,81,74,0
2016-09-11 15:29:52,27,81,74,0
2016-09-11 15:29:49,27,80,74,0
2016-09-11 15:29:46,27,81,74,0
2016-09-11 15:29:43,27,80,74,0
2016-09-11 15:29:40,27,80,74,0
2016-09-11 15:29:37,27,80,74,0
2016-09-11 15:29:34,27,81,74,0
2016-09-11 15:29:32,27,81,74,0
2016-09-11 15:29:29,27,81,74,0
2016-09-11 15:29:26,27,81,74,0
2016-09-11 15:29:23,27,82,74,0
2016-09-11 15:29:20,27,82,74,0
2016-09-11 15:29:17,27,82,74,0
2016-09-11 15:29:14,27,82,74,0
2016-09-11 15:29:11,27,82,74,0
2016-09-11 15:29:06,27,82,74,0
2016-09-11 15:29:03,27,82,74,0
2016-09-11 15:29:00,27,82,74,0
2016-09-11 15:28:57,27,82,74,0
2016-09-11 15:28:52,27,82,74,0
2016-09-11 15:28:49,27,82,74,0
2016-09-11 15:28:46,27,82,74,0
2016-09-11 15:28:43,27,82,74,0
2016-09-11 15:28:40,27,82,74,0
2016-09-11 15:28:37,27,82,74,0
2016-09-11 15:28:34,27,82,74,0
2016-09-11 15:28:28,27,82,74,0
2016-09-11 15:28:25,27,82,74,0
2016-09-11 15:28:23,27,82,74,0
2016-09-11 15:28:20,27,82,74,0
2016-09-11 15:28:17,27,82,74,0
2016-09-11 15:28:14,27,82,74,0
2016-09-11 15:28:11,27,82,74,0
2016-09-11 15:28:08,27,82,74,0
2016-09-11 15:14:41,27,82,72,0
2016-09-11 15:14:38,27,82,72,0
2016-09-11 15:14:34,999,81,72,0
2016-09-11 15:14:32,999,81,72,0
2016-09-11 15:14:30,999,81,72,0
2016-09-11 15:14:28,999,81,72,0
2016-09-11 15:14:26,999,81,72,0
2016-09-11 15:14:24,999,81,72,0
2016-09-11 15:14:22,999,81,72,0
2016-09-11 15:14:20,999,81,72,0
2016-09-11 15:14:18,999,81,72,0
2016-09-11 15:14:16,999,81,72,0
2016-09-11 15:14:14,999,81,72,0
2016-09-11 15:14:12,999,81,72,0
2016-09-11 15:14:10,999,80,72,0
2016-09-11 15:14:08,999,80,72,0
2016-09-11 15:14:06,999,80,72,0
2016-09-11 15:14:04,999,79,72,0
2016-09-11 15:14:02,999,79,72,0
2016-09-11 15:14:00,999,78,72,0
2016-09-11 15:13:58,999,79,72,0
2016-09-11 15:13:57,999,78,72,0
2016-09-11 15:13:55,999,78,72,0
2016-09-11 15:13:53,999,78,72,0
2016-09-11 15:13:51,999,77,72,0
2016-09-11 15:13:49,999,76,72,0
2016-09-11 15:13:47,999,75,72,0
2016-09-11 15:13:45,999,74,72,0
2016-09-11 15:13:43,999,73,72,0
2016-09-11 15:13:41,999,73,72,0
2016-09-11 15:13:39,999,72,72,0
2016-09-11 15:13:37,999,73,72,0
2016-09-11 15:13:35,999,73,72,0
2016-09-11 15:13:33,999,73,72,0
2016-09-11 15:13:31,999,74,72,0
2016-09-11 15:13:29,999,74,72,0
2016-09-11 15:13:27,999,74,72,0
2016-09-11 15:13:25,999,74,72,0
2016-09-11 15:13:23,999,74,72,0
2016-09-11 15:13:21,999,75,72,0
2016-09-11 15:13:19,999,76,72,0
2016-09-11 15:13:17,999,77,72,0
2016-09-11 15:13:15,999,78,72,0
2016-09-11 15:13:13,999,79,72,0
2016-09-11 15:13:11,999,80,71,0
2016-09-11 15:13:09,999,80,72,0
2016-09-11 15:13:08,999,80,72,0
2016-09-11 15:13:06,999,81,72,0
2016-09-11 15:13:04,999,81,71,0
2016-09-11 15:13:02,999,81,71,0
2016-09-11 15:13:00,999,82,72,0
2016-09-11 15:12:58,999,82,71,0
2016-09-11 15:12:56,999,82,72,0
2016-09-11 15:12:54,999,82,71,0
2016-09-11 15:12:52,999,82,72,0
2016-09-11 15:12:50,999,82,72,0
2016-09-11 15:12:48,999,82,72,0
2016-09-11 15:12:46,999,82,71,0
2016-09-11 15:12:44,999,82,71,0
2016-09-11 15:12:42,999,82,71,0
2016-09-11 15:12:40,999,82,71,0
2016-09-11 15:12:38,999,82,71,0
2016-09-11 15:12:36,999,82,71,0
2016-09-11 15:12:34,999,82,72,0
2016-09-11 15:12:32,999,82,72,0
2016-09-11 15:12:30,999,82,72,0
2016-09-11 15:12:28,999,82,72,0
2016-09-11 15:12:26,999,82,71,0
2016-09-11 15:12:24,999,82,72,0
2016-09-11 15:12:23,999,82,71,0
2016-09-11 15:12:21,999,82,72,0
2016-09-11 15:12:19,999,82,71,0
2016-09-11 15:12:17,999,82,72,0
2016-09-11 15:12:15,999,82,71,0
2016-09-11 15:12:13,999,82,71,0
2016-09-11 15:12:11,999,82,71,0
2016-09-11 15:12:09,999,82,72,0
2016-09-11 15:12:07,999,82,71,0
2016-09-11 15:12:05,999,82,71,0
2016-09-11 15:12:03,999,82,71,0
2016-09-11 15:12:01,999,82,71,0
2016-09-11 15:11:59,999,82,71,0
2016-09-11 15:11:57,999,82,71,0
2016-09-11 15:11:55,999,82,71,0
2016-09-11 15:11:53,999,82,71,0
2016-09-11 15:11:51,999,82,72,0
2016-09-11 15:11:49,999,82,71,0
2016-09-11 15:11:47,999,82,71,0
2016-09-11 15:11:45,999,82,71,0
2016-09-11 15:11:43,999,82,71,0
2016-09-11 15:11:41,999,81,71,0
2016-09-11 15:11:40,999,81,71,0
2016-09-11 15:11:38,999,81,72,0
2016-09-11 15:11:36,999,82,71,0
2016-09-11 15:11:34,999,82,71,0
2016-09-11 15:11:32,999,82,71,0
2016-09-11 15:11:30,999,82,71,0
2016-09-11 15:11:28,999,82,71,0
2016-09-11 15:11:26,999,82,71,0
2016-09-11 15:11:24,999,82,71,0
2016-09-11 15:11:22,999,82,71,0
2016-09-11 15:11:20,999,82,71,0
2016-09-11 15:11:18,999,82,71,0
2016-09-11 15:11:16,999,82,71,0
2016-09-11 15:11:14,999,82,72,0
2016-09-11 15:11:12,999,82,71,0
2016-09-11 15:11:10,999,82,71,0
2016-09-11 15:11:08,999,82,71,0
2016-09-11 15:11:06,999,82,71,0
2016-09-11 15:11:04,999,82,71,0
2016-09-11 15:11:02,999,82,71,0
2016-09-11 15:11:00,999,82,71,0
2016-09-11 15:10:58,999,82,71,0
2016-09-11 15:10:57,999,82,71,0
2016-09-11 15:10:55,999,82,71,0
2016-09-11 15:10:53,999,82,71,0
2016-09-11 15:10:51,999,82,71,0
2016-09-11 15:10:49,999,82,71,0
2016-09-11 15:10:47,999,82,71,0
2016-09-11 15:10:45,999,82,71,0
2016-09-11 15:10:43,999,82,71,0
2016-09-11 15:10:41,999,82,71,0
2016-09-11 15:10:39,999,82,71,0
2016-09-11 15:10:37,999,82,71,0
2016-09-11 15:10:35,999,82,71,0
2016-09-11 15:10:33,999,82,71,0
2016-09-11 15:10:31,999,82,71,0
2016-09-11 15:10:29,999,82,71,0
2016-09-11 15:10:27,999,82,71,0
2016-09-11 15:10:25,999,82,71,0
2016-09-11 15:10:23,999,82,71,0
2016-09-11 15:10:21,999,82,71,0
